,loss,label,start
230,0.718391478061676,0,2023-07-15 23:55:00
231,0.6251419186592102,0,2023-07-16 00:10:00
232,0.6612259149551392,0,2023-07-16 00:25:00
233,0.28775230050086975,0,2023-07-16 00:40:00
234,0.6059448719024658,0,2023-07-16 00:55:00
235,0.6260397434234619,0,2023-07-16 01:10:00
236,0.4529193937778473,0,2023-07-16 01:25:00
237,0.3163061738014221,0,2023-07-16 01:40:00
238,0.35146504640579224,0,2023-07-16 01:55:00
239,0.441974401473999,0,2023-07-16 02:10:00
240,0.4658657908439636,0,2023-07-16 02:25:00
241,0.4825774133205414,0,2023-07-16 02:40:00
242,0.5566440224647522,0,2023-07-16 02:55:00
243,0.6669867634773254,0,2023-07-16 03:10:00
244,0.3100716769695282,0,2023-07-16 03:25:00
245,0.03697575628757477,0,2023-07-16 03:40:00
246,-0.17660608887672424,0,2023-07-16 03:55:00
247,0.2644234597682953,0,2023-07-16 04:10:00
248,-0.06927222013473511,0,2023-07-16 04:25:00
249,-0.020806215703487396,0,2023-07-16 04:40:00
250,0.2259114384651184,0,2023-07-16 04:55:00
251,0.6592586040496826,0,2023-07-16 05:10:00
252,0.5531670451164246,0,2023-07-16 05:25:00
253,0.6792024374008179,0,2023-07-16 05:40:00
254,0.571445882320404,0,2023-07-16 05:55:00
255,0.41247227787971497,0,2023-07-16 06:10:00
256,0.5804793834686279,0,2023-07-16 06:25:00
257,0.5433700680732727,0,2023-07-16 06:40:00
258,0.5227310061454773,0,2023-07-16 06:55:00
259,0.6450439691543579,0,2023-07-16 07:10:00
260,0.714063286781311,0,2023-07-16 07:25:00
261,0.5581045150756836,0,2023-07-16 07:40:00
262,0.36466577649116516,0,2023-07-16 07:55:00
263,0.4943123161792755,0,2023-07-16 08:10:00
264,0.4310813546180725,1,2023-07-16 08:25:00
265,0.49097874760627747,0,2023-07-16 08:40:00
266,0.4896751046180725,0,2023-07-16 08:55:00
267,0.5597259998321533,0,2023-07-16 09:10:00
